"Source title";"CiteScore";"Highest percentile";"2020-23 Citations";"2020-23 Documents";"% Cited";"SNIP";"SJR";"Publisher"
"Memleket: Siyaset Ve Yonetim";0;"1.0%
229/232
Public Administration";2;58;3;0,012;"N/A";"Yerel Yonetim Arastirma Yardim ve Egitim Dernegi"
"fib Bulletins";0;"0.0%
1528/1543
Education";2;70;3;"N/A";"N/A";
"Teknomekanik";0,2;"8.0%
97/105
Ocean Engineering";2;12;17;"N/A";"N/A";"Universitas Negeri Padang"
"Filistin Arastirmalari Dergisi";0,1;"10.0%
1574/1760
History";2;29;3;0,27;"N/A";"Muhammed Mustafa KULU"
"Biomedical Sciences and Clinical Medicine";0;"3.0%
44/45
Pharmacy";2;47;4;0,033;"N/A";"Chiang Mai University Faculty of Medicine"
"Journal of Kinesiology and Exercise Sciences";0,1;"1.0%
244/247
Physical Therapy, Sports Therapy and Rehabilitation";2;21;10;"N/A";"N/A";"Akademia Wychowania Fizycznego im. Bronislawa Czecha w Krakowie"
"Quetes Litteraires";0;"10.0%
989/1106
Literature and Literary Theory";2;55;2;0,316;0,101;"John Paul II Catholic University of Lublin"
"South African Museums Association Bulletin";0,1;"24.0%
63/83
Museology";2;14;14;0,589;0,116;"South African Museums Association"
"New England Quarterly";0;"12.0%
968/1106
Literature and Literary Theory";2;43;5;"N/A";0,101;"MIT Press"
"Classica et Mediaevalia";0,3;"49.0%
87/170
Classics";2;8;25;0;0,105;"Saxo Institute, University of Copenhagen"
"CADMO: Journal for Ancient History";0;"6.0%
1651/1760
History";2;45;4;0;"N/A";"University of Lisbon Centre for History"
"LEA";0;"8.0%
1009/1106
Literature and Literary Theory";3;108;2;0,104;0,1;"Firenze University Press"
"Studi Secenteschi";0,2;"39.0%
669/1106
Literature and Literary Theory";3;18;17;"N/A";0,102;"Casa Editrice Leo S. Olschki"
"Authorship";0,2;"44.0%
610/1106
Literature and Literary Theory";3;16;13;0;0,102;"Universiteit Gent"
"Revista de Letras";0;"12.0%
971/1106
Literature and Literary Theory";3;66;5;0,167;0,1;"Universidade Estadual Paulista (UNESP)"
"Farbe und Lack";0;"2.0%
129/132
Surfaces, Coatings and Films";3;214;1;0;0,1;"Vincentz Verlag"
"Genocide Studies International";0,1;"7.0%
951/1025
Law";3;25;12;0,252;0,102;"University of Toronto Press"
"Journal of Empirical Generalisations in Marketing Science";0,3;"6.0%
197/210
Marketing";3;10;20;0;0,105;"University of South Australia"
"Revista Euphrosyne";0,1;"10.0%
153/170
Classics";3;41;7;0;0,101;"Universidade de Lisboa"
"Humans and Nature";0,1;"2.0%
228/233
General Environmental Science";3;24;13;0,188;0,105;"Museum of Nature and Human Activities"
"DOLOR";0;"1.0%
134/136
Anesthesiology and Pain Medicine";3;97;3;0,001;0,101;"Publicaciones Permanyer"
"Annuaire Roumain d'Anthropologie";0,1;"5.0%
476/502
Anthropology";3;33;6;0;0,101;"Publishing House of the Romanian Academy"
"Etudes Celtique";0,1;"22.0%
1356/1760
History";3;21;14;0;0,102;"Centre National de la Recherche Scientifique (C N R S)"
"Cuadernos del Cemyr";0,1;"19.0%
884/1106
Literature and Literary Theory";3;38;8;0;0,102;"Universidad de la Laguna"
"Critical Studies";0,1;"18.0%
897/1106
Literature and Literary Theory";3;40;8;"N/A";"N/A";"Brill"
"ITU News";0;"1.0%
783/797
Electrical and Electronic Engineering";3;118;3;"N/A";0,1;"International Telecommunications Union"
"Hepatic Oncology";0,4;"14.0%
71/82
Hepatology";3;7;14;0,1;0,155;"Taylor & Francis"
"Communication and Democracy";0,1;"9.0%
931/1025
Law";3;21;14;0,396;0,107;"Taylor & Francis"
"Studia Slavica Academiae Scientiarum Hungaricae";0;"7.0%
1633/1760
History";3;61;5;0;0,101;"Akademiai Kiado"
"Advances in Financial Economics";0,4;"13.0%
210/242
Economics, Econometrics and Finance (miscellaneous)";3;7;29;"N/A";"N/A";"Emerald Publishing"
"Research in Law and Economics";0,2;"15.0%
868/1025
Law";3;14;14;"N/A";"N/A";"Emerald Publishing"
"Studies in Religion and the Arts";0,1;"29.0%
470/667
Visual Arts and Performing Arts";3;21;10;"N/A";"N/A";"Brill"
"Textus";0,1;"22.0%
1356/1760
History";3;21;14;0;0,113;"Brill"
"Mediterranean Art Histories";0,2;"31.0%
458/667
Visual Arts and Performing Arts";3;19;16;0;"N/A";"Brill"
"Music in Art";0,1;"23.0%
513/667
Visual Arts and Performing Arts";3;29;7;0;0,101;"City University of New York"
"Nederlands Kunsthistorisch Jaarboek";0,1;"25.0%
498/667
Visual Arts and Performing Arts";3;26;12;0;0,101;"Brill"
"Foro Hispanico";0,1;"16.0%
916/1106
Literature and Literary Theory";3;45;7;0;0,133;"Brill"
"Law in Eastern Europe";0,2;"16.0%
858/1025
Law";3;13;15;"N/A";"N/A";"Brill"
"Social Sciences in Asia";0,2;"9.0%
250/275
General Social Sciences";3;16;19;"N/A";"N/A";"Brill"
"Balkan Studies Library";0,2;"28.0%
124/173
General Arts and Humanities";3;13;15;"N/A";"N/A";"Brill"
"Medieval Law and Its Practice";0,2;"28.0%
1263/1760
History";3;17;18;0;0,133;"Brill"
"Studies in Space Law";0,3;"19.0%
820/1025
Law";3;11;27;"N/A";"N/A";"Brill"
"Sir Henry Wellcome Asian Series";0,1;"12.0%
1533/1760
History";3;37;5;"N/A";"N/A";"Brill"
"Renaissance Society of America";0,1;"21.0%
865/1106
Literature and Literary Theory";3;36;8;"N/A";"N/A";"Brill"
"Chinese (Taiwan) Yearbook of International Law and Affairs";0,2;"9.0%
925/1025
Law";3;20;10;"N/A";"N/A";"Brill"
"Brill's Studies in Maritime History";0,2;"24.0%
1325/1760
History";3;19;16;"N/A";"N/A";"Brill"
"Al Abhath";0,1;"23.0%
849/1106
Literature and Literary Theory";3;34;3;0,102;"N/A";"Brill"
"Lebenswelt";0,1;"7.0%
748/806
Philosophy";3;46;7;0,089;0,101;"Universita degli Studi di Milano"
"American Literature Readings in the 21st Century";0;"7.0%
1022/1106
Literature and Literary Theory";3;130;2;"N/A";"N/A";"Springer Nature"
"Palgrave Studies in the Enlightenment, Romanticism and Cultures of Print";0;"10.0%
989/1106
Literature and Literary Theory";3;83;4;"N/A";"N/A";"Springer Nature"
"World Histories of Crime, Culture and Violence";0,1;"20.0%
1394/1760
History";3;23;9;"N/A";"N/A";"Springer Nature"
"Seikagaku";0;"0.0%
437/438
Biochemistry";3;287;1;0,001;0,101;"Japanese Biochemical Society"
"Nishinihon Journal of Urology";0;"1.0%
119/120
Urology";3;176;2;0,016;0,101;"Kyushu University, Faculty of Science"
"Studia Theodisca";0,1;"33.0%
733/1106
Literature and Literary Theory";3;22;14;1,376;0,102;"Universita degli Studi di Milano"
"JOT, Journal fuer Oberflaechentechnik";0;"1.0%
662/672
Mechanical Engineering";3;312;1;0,036;0,1;"Springer Nature"
"Journal des Economistes et des Etudes Humaines";0,1;"6.0%
258/275
General Social Sciences";3;23;13;0,026;0,105;"Walter de Gruyter"
"Zeitschrift der Savigny-Stiftung fur Rechtsgeschichte, Kanonistische Abteilung";0,1;"9.0%
1595/1760
History";3;48;4;0;0,101;"Walter de Gruyter"
"Antike und Abendland";0,1;"15.0%
935/1106
Literature and Literary Theory";3;51;6;0;0,101;"Walter de Gruyter"
"Verhaltenstherapie und Verhaltensmedizin";0;"1.0%
307/311
Clinical Psychology";3;61;5;0,176;0,102;"Pabst Science Publishers"
"Canadian Mining Journal";0;"5.0%
363/384
Industrial and Manufacturing Engineering";3;430;1;"N/A";0,101;"Business Information Group"
"Spenser Studies";0,1;"18.0%
897/1106
Literature and Literary Theory";3;40;8;"N/A";0,102;"University of Chicago Press"
"Source";0,1;"15.0%
564/667
Visual Arts and Performing Arts";3;44;7;0,001;0,101;"University of Chicago Press"
"Canterbury Law Review";0,1;"6.0%
954/1025
Law";3;26;12;"N/A";0,103;"University of Canterbury"
"Social Sciences (Russian Federation)";0,1;"2.0%
268/275
General Social Sciences";3;50;6;0;0,101;"Russian Academy of Sciences"
"Melliand International";0;"7.0%
357/384
Industrial and Manufacturing Engineering";3;160;2;0,003;0,103;"IBP - International Business Press Publishers"
"Cleanroom Technology";0;"2.0%
268/273
General Chemical Engineering";3;132;2;0;0,1;"Polygon Media Ltd."
"Literaturwissenschaftliches Jahrbuch";0,1;"18.0%
901/1106
Literature and Literary Theory";3;41;7;0,79;0,101;"Duncker und Humblot GmbH"
"Food Safety and Risk";0,6;"12.0%
580/665
Public Health, Environmental and Occupational Health";3;5;60;"N/A";"N/A";"Springer Nature"
"Journal of Inklings Studies";0,1;"21.0%
865/1106
Literature and Literary Theory";3;36;6;0;0,101;"Edinburgh University Press"
"Studies in Chinese Language and Discourse";0,2;"24.0%
823/1088
Language and Linguistics";3;15;13;0;0,133;"John Benjamins Publishing Company"
"Religious Studies and Theology";0,1;"9.0%
586/644
Religious Studies";3;49;6;0;0,101;"Equinox Publishing Ltd"
"International Journal of the Society of Materials Engineering for Resources";0,1;"3.0%
647/672
Mechanical Engineering";3;44;7;0,075;0,102;"Society of Materials Engineering for Resources of Japan"
"History and Sociology of South Asia";0,1;"19.0%
1405/1760
History";3;24;8;"N/A";0,11;"SAGE"
"Craniomaxillofacial Research and Innovation";0,1;"7.0%
114/123
Otorhinolaryngology";3;28;11;0;0,102;"SAGE"
"Journal of Stem Cells";0,1;"2.0%
53/54
Transplantation";3;31;10;0;0,101;"Nova Science Publishers, Inc."
"Welsh History Review";0,1;"11.0%
1549/1760
History";3;39;8;0;0,101;"University of Wales Press"
"Studia Celtica";0,1;"20.0%
874/1106
Literature and Literary Theory";3;37;8;0,525;0,101;"University of Wales Press"
"Lettres Romanes";0;"11.0%
980/1106
Literature and Literary Theory";3;72;4;0;0,101;"Brepols Publishers"
"Annali di Scienze Religiose";0,1;"9.0%
1591/1760
History";3;46;7;0;0,101;"Brepols Publishers"
"Journal of Asian History";0,2;"33.0%
1173/1760
History";3;14;14;0,002;0,137;"Otto Harassowitz"
"French Forum";0;"12.0%
963/1106
Literature and Literary Theory";3;61;5;0,027;0,101;"University of Pennsylvania Press"
"Moving Image Review and Art Journal";0,1;"16.0%
556/667
Visual Arts and Performing Arts";3;41;5;0;0,101;"Intellect Publishers"
"Quaderni di Storia Religiosa Medievale";0,1;"8.0%
1602/1760
History";3;50;6;0;"N/A";"Societa Editrice Il Mulino"
"Museum";0;"2.0%
100/103
Conservation";3;130;2;0;0,101;"American Association of Museums"
"Lingua Nostra";0;"4.0%
1115/1167
Linguistics and Language";3;72;4;0;0,101;"Casa Editrice le Lettere"
"Palabra Clave (La Plata)";0,1;"6.0%
261/280
Library and Information Sciences";3;27;11;0,284;0,11;"Universidad Nacional de La Plata"
"Studi Pasoliniani";0,1;"17.0%
914/1106
Literature and Literary Theory";3;44;5;0;0,101;"Fabrizio Serra Editore srl"
"Luziana";0,1;"23.0%
849/1106
Literature and Literary Theory";3;34;9;0,875;0,101;"Fabrizio Serra Editore srl"
"Neue Zeitschrift fur Musik";0;"4.0%
172/180
Music";3;140;2;0,025;0,107;"Schott Music GmbH &Co"
"Critica del Testo";0;"4.0%
1119/1167
Linguistics and Language";3;87;2;0;0,1;"Viella"
"Voices - Journal of New York Folklore";0,1;"18.0%
542/667
Visual Arts and Performing Arts";3;37;8;0,476;0,106;"New York Folklore Society"
"Prace Filologiczne. Literaturoznawstwo";0;"10.0%
995/1106
Literature and Literary Theory";3;95;3;0;0,1;"University of Warsaw"
"Acta Stomatologica Naissi";0,1;"1.0%
130/132
General Dentistry";3;50;6;0,003;0,102;"University of Nis"
"Convivium (Poland)";0,1;"26.0%
809/1106
Literature and Literary Theory";3;29;10;0;0,101;"Lodz University Press"
"Revue des Musees de France";0;"7.0%
618/667
Visual Arts and Performing Arts";3;133;2;0;0,1;"Editions de la Reunion des Musees Nationaux"
"Northern Scotland";0,1;"12.0%
1533/1760
History";3;37;8;0,039;0,111;"Centre for Scottish Studies, University of Aberdeen"
"African Historical Review";0,2;"29.0%
1235/1760
History";3;16;19;0,259;0,126;"Taylor & Francis"
"Materiali e Discussioni per l'Analisi dei Testi Classici";0,1;"19.0%
893/1106
Literature and Literary Theory";3;39;8;0,256;0,111;"Fabrizio Serra Editore srl"
"Germania";0;"3.0%
342/354
Archeology";3;82;4;1,24;0,116;"Verlag Philipp von Zabern GmbH"
"Text und Kritik";0;"7.0%
1023/1106
Literature and Literary Theory";3;145;2;0,15;0,1;"Edition Text und Kritik in Richard Boorberg Verlag GmbH and Co. KG"
"Revista Latinoamericana de Metalurgia y Materiales";0,2;"10.0%
343/384
Industrial and Manufacturing Engineering";3;15;13;0,057;0,105;"Universidad Simon Bolivar"
"Acta Universitatis Lodziensis. Folia Litteraria Romanica";0;"9.0%
997/1106
Literature and Literary Theory";3;96;3;0,171;0,11;"Lodz University Press"
"Hispamerica";0;"7.0%
1023/1106
Literature and Literary Theory";3;145;1;0;0,11;"Hispamerica"
"Veins and Lymphatics";0,2;"7.0%
360/387
Cardiology and Cardiovascular Medicine";3;13;15;"N/A";"N/A";"PagePress"
"Revue de Philosophie Ancienne";0,3;"35.0%
520/806
Philosophy";3;11;27;1,364;0,103;"Editions OUSIA"
"Przekladaniec";0;"10.0%
989/1106
Literature and Literary Theory";3;83;4;0;0,1;"Jagiellonian University Press"
"SpringerBriefs in Regional Science";0,1;"4.0%
231/242
Economics, Econometrics and Finance (miscellaneous)";3;24;13;"N/A";"N/A";"Springer Nature"
"Zeitschrift fur Zahnarztliche Implantologie";0;"3.0%
72/74
Oral Surgery";3;100;3;0,091;0,124;"German Society of Implantology"
"Reliable Computing";0,2;"2.0%
185/189
Computational Mathematics";3;18;6;0,515;0,104;"Springer Nature"
"Journal of Assessment and Institutional Effectiveness";0,3;"6.0%
1444/1543
Education";3;12;8;0;0,103;"Penn State University Press"
"George Eliot-George Henry Lewes Studies";0,1;"24.0%
839/1106
Literature and Literary Theory";3;33;9;0,162;0,124;"Penn State University Press"
"Coloquio-Letras";0;"5.0%
1051/1106
Literature and Literary Theory";3;358;1;0,052;0,1;"Fundacao Calouste Gulbenkian"
"Bioanalytical Reviews";0,2;"6.0%
384/408
General Chemistry";3;15;20;"N/A";"N/A";"Springer Nature"
"Nuclear Future";0,2;"10.0%
94/105
Ocean Engineering";3;15;13;"N/A";"N/A";"The British Nuclear Energy Society"
"International Journal of Marketing Semiotics and Discourse Studies";0,3;"29.0%
765/1088
Language and Linguistics";3;12;17;0,192;0,104;"University of Kassel"
"American Forests";0;"3.0%
169/174
Forestry";3;63;5;0;0,101;"American Forests"
"A + U-Architecture and Urbanism";0;"4.0%
634/667
Visual Arts and Performing Arts";3;671;0;0;0,1;"Japan Architects Co., Ltd."
"Topicos";0;"4.0%
771/806
Philosophy";3;81;4;0,344;0,1;"Asociacion Revista de Filosofia de Santa Fe"
"DGMK Tagungsbericht";0,1;"5.0%
122/128
Fuel Technology";3;21;14;0,028;0,11;
"Vakcinologie";0;"1.0%
78/79
Parasitology";3;61;5;0;0,1;"EEZY Publishing, s.r.o."
"Journal of the Chinese Nutrition Society";0,1;"3.0%
386/398
Medicine (miscellaneous)";3;33;9;0,017;0,113;"Nutrition Society in Taipei"
"Archives of Anesthesiology and Critical Care";0;"5.0%
26/27
Critical Care Nursing";3;100;3;"N/A";"N/A";"Tehran University of Medical Sciences"
"Banking and Finance Review";0,3;"5.0%
679/716
Economics and Econometrics";3;9;22;0,163;0,113;"School of Business Central Connecticut State University"
"Radovi Zavoda za Znanstvenoistrazivacki i Umjetnicki Rad u Bjelovaru";0,1;"6.0%
208/223
History and Philosophy of Science";3;49;6;0,062;0,123;"Croatian Academy of Sciences and Arts"
"Synergies France";0,1;"12.0%
947/1088
Language and Linguistics";3;27;7;0,32;0,125;"GERFLINT (Groupe d'Etudes et de Recherches pour le Francais Langue Internationale)"
"Revista Espanola de Antropologia Fisica";0,1;"7.0%
466/502
Anthropology";3;27;11;0,036;0,114;"Sociedad Espanola de Antropologia Fisica, SEAF"
"Gazette des Archives";0;"3.0%
1699/1760
History";3;147;2;0,07;0,102;"Association des archivistes francais (AAF)"
"Journal of Managed Care Medicine";0;"0.0%
310/310
Health Policy";3;113;3;0;0,1;"National Association of Managed Care Physicians"
"Biuletyn Polskiej Misji Historycznej";0,1;"8.0%
1602/1760
History";3;50;4;0,096;0,101;"Nicolaus Copernicus University"
"Rocznik Przekladoznawczy";0,1;"20.0%
874/1106
Literature and Literary Theory";3;37;8;0;0,101;"Nicolaus Copernicus University"
"Revista de Estudios Norteamericanos";0,1;"15.0%
935/1106
Literature and Literary Theory";3;51;2;0;0,101;"Secretariado de Publicaciones, Universidad de Sevilla"
"Bulletin of the Kyushu Institute of Technology - Pure and Applied Mathematics";0,3;"5.0%
379/399
General Mathematics";3;9;33;1,5;0,105;"Kyushu Institute of Technology, Faculty of Engineering"
"Chiropractic Journal of Australia";0,2;"4.0%
101/105
Complementary and Alternative Medicine";3;14;21;0;0,104;"Chiropractors' Association of Australia"
"Handelingen van de Koninklijke Commissie voor Toponymie";0,1;"13.0%
939/1088
Language and Linguistics";3;26;8;0;0,101;"Michiels-Broeders"
"Economic Studies in Inequality, Social Exclusion and Well-Being";0,1;"3.0%
679/706
Political Science and International Relations";3;41;5;"N/A";"N/A";"Springer Nature"
"EAI Endorsed Transactions on Internet of Things";0,2;"2.0%
199/204
Engineering (miscellaneous)";3;20;15;"N/A";"N/A";"European Alliance for Innovation"
"Advances in Natural and Technological Hazards Research";0,1;"2.0%
391/399
Management, Monitoring, Policy and Law";3;35;9;"N/A";"N/A";"Springer Nature"
"New ICMI Study Series";0,1;"3.0%
87/90
Mathematics (miscellaneous)";3;38;8;"N/A";"N/A";"Springer Nature"
"RA Revista de Arquitectura";0,1;"12.0%
581/667
Visual Arts and Performing Arts";3;59;5;0;0,101;"Universidad de Navara"
"Journal of the Australian Early Medieval Association";0,1;"17.0%
1453/1760
History";3;28;7;0;0,101;"Australian Early Medieval Association"
"Current Research in Dental Sciences";0;"8.0%
40/43
Dentistry (miscellaneous)";3;98;3;0,001;0,106;"Ataturk Universitesi"
"Studii de Lingvistica";0,1;"6.0%
1017/1088
Language and Linguistics";3;49;6;0,016;0,163;"University of Oradea Publishing House"
"Journal of Agricultural Machinery";0,1;"0.0%
193/193
Agricultural and Biological Sciences (miscellaneous)";3;33;9;"N/A";"N/A";"Ferdowsi University of Mashhad"
"Economics and Finance Letters";0,2;"3.0%
277/288
General Economics, Econometrics and Finance";3;19;16;"N/A";"N/A";"Conscientia Beam"
"Folia Philosophica";0,1;"12.0%
708/806
Philosophy";3;29;10;0;0,101;"Wydawnictwo Uniwersytetu Slaskiego"
"Intersections (Australia)";0,1;"15.0%
1489/1760
History";3;31;6;0,068;0,103;"Australian National University, Dept. of Gender, Media and Cultural Studies"
"Urology Reports (St. Petersburg)";0,1;"2.0%
117/120
Urology";3;40;8;"N/A";"N/A";"Eco-Vector LLC"
"Middle Kingdom Studies";0,1;"10.0%
495/552
Arts and Humanities (miscellaneous)";3;38;8;0;0,101;"Golden House Publications"
"Hagiographica";0,1;"11.0%
1549/1760
History";3;39;8;"N/A";0,101;"SISMEL Edizioni del Galluzzo"
"Journal of Mediterranean Studies";0,1;"9.0%
1182/1304
Cultural Studies";3;36;8;0,085;0,101;"University of Nicosia"
"Religious Inquiries";0;"6.0%
600/644
Religious Studies";3;65;5;0,196;0,108;"University of Religions and Denominations (URD)"
"Christianity in Modern China";0,1;"13.0%
1524/1760
History";3;36;8;"N/A";"N/A";"Springer Nature"
"Global Journal on Quality and Safety in Healthcare";0,2;"4.0%
199/207
Safety, Risk, Reliability and Quality";3;16;19;"N/A";"N/A";"Innovative Healthcare Institute"
"Militargeschichtliche Zeitschrift";0;"6.0%
1636/1760
History";3;62;5;0;0,101;"Walter de Gruyter"
"Veredas";0;"7.0%
1019/1106
Literature and Literary Theory";3;126;2;0,198;0,1;"International Association of Lusitanistas"
"Springer Topics in Signal Processing";0,2;"5.0%
757/797
Electrical and Electronic Engineering";3;16;19;"N/A";"N/A";"Springer Nature"
"Slovo";0,1;"15.0%
147/173
General Arts and Humanities";3;22;14;0,065;0,111;"University College London - School of Slavonic and East European Studies"
"Operations Management Education Review";0,2;"2.0%
145/148
Information Systems and Management";3;20;15;0,003;0,104;"NeilsonJournals Publishing"
"Yakin Donem Turkiye Arastirmalari";0;"5.0%
1660/1760
History";3;79;4;0,107;0,137;"Istanbul University Press"
"Knihy a Dejiny";0,1;"20.0%
1394/1760
History";3;23;13;0;0,102;"Library of the Czech Academy of Sciences (LCAS)"
"Telehealth and Medicine Today";0,1;"7.0%
73/78
Health Professions (miscellaneous)";3;22;14;"N/A";"N/A";"Partners in Digital Health"
"Prace Slawistyczne. Slavica";0,1;"16.0%
926/1106
Literature and Literary Theory";3;47;6;0;0,101;"Polish Academy of Sciences, Institute of Slavic Studies"
"Polish Libraries";0,1;"19.0%
1405/1760
History";3;24;13;0,467;0,112;"National Library of Poland"
"NTP Developmental and Reproductive Toxicity Technical Report Series";0,3;"6.0%
293/313
Pharmacology";3;11;18;0;0,111;"United States National Toxicology Program"
"NTP Technical Report on the Toxicity Studies Series";0,3;"8.0%
372/404
Oncology";3;12;25;0,042;0,11;"United States National Toxicology Program"
"NTP Research Report Series";0,6;"12.0%
117/133
Toxicology";3;5;40;0,076;0,117;"United States National Toxicology Program"
"African Yearbook of International Law/Annuaire Africain de Droit International";0,1;"4.0%
975/1025
Law";3;37;5;"N/A";"N/A";"Brill"
"Estudis de Literatura Oral Popular";0,1;"25.0%
829/1106
Literature and Literary Theory";3;32;9;0,339;0,101;"Publicacions URV"
"World Trade Institute Advanced Studies";0,2;"11.0%
908/1025
Law";3;18;11;0;"N/A";"Brill"
"Studia Romanistica";0,2;"44.0%
610/1106
Literature and Literary Theory";3;16;13;2,35;"N/A";"University of Ostrava"
"Latina et Graeca";0;"10.0%
992/1106
Literature and Literary Theory";3;86;3;0,025;0,106;"Institute for Classical Languages and Ancient Civilization Latina et Graeca"
"Latvijas Nacionalas Bibliotekas Zinatniskie Raksti";0;"12.0%
964/1106
Literature and Literary Theory";3;62;5;0,045;0,112;"National Library of Latvia"
"Konteksty";0;"8.0%
609/667
Visual Arts and Performing Arts";3;108;3;0;0,1;"Institute of Art, Polish Academy of Sciences"
"Russian Japanology Review";0,1;"15.0%
929/1106
Literature and Literary Theory";3;48;4;0,011;0,103;"Association of Japanologists"
"Acta Medico-Historica Rigensia";0,1;"18.0%
1425/1760
History";3;25;12;0;0,102;"Riga Stradins University"
"Catalytic Science Series";0,1;"2.0%
67/68
Catalysis";3;42;7;"N/A";"N/A";"World Scientific"
"Romanian Journal of Applied Psychology";0,2;"1.0%
247/249
Applied Psychology";3;19;16;0,076;0,116;"Walter de Gruyter"
"Modern China and International Economic Law";0;"2.0%
1003/1025
Law";3;71;4;"N/A";"N/A";"Springer Nature"
"Galilaeana";0,1;"15.0%
1477/1760
History";3;30;10;0;0,102;"Museo Galileo"
"Family Medicine. European Practices";0;"6.0%
53/56
Family Practice";3;75;3;0,019;"N/A";"Publishing House Professional-Event"
"Journal of Frontier Studies";0,1;"8.0%
1610/1760
History";3;52;4;"N/A";"N/A";"LLC Scientific Industrial Enterprise ""Genesis. Frontier. Science"""
"Fictions";0,2;"35.0%
708/1106
Literature and Literary Theory";3;20;15;"N/A";"N/A";"Fabrizio Serra Editore srl"
"Ermeneutica Letteraria";0,1;"13.0%
949/1106
Literature and Literary Theory";3;57;5;0;0,101;"Fabrizio Serra Editore srl"
"New World Choreographies";0,1;"23.0%
513/667
Visual Arts and Performing Arts";3;29;7;"N/A";"N/A";"Springer Nature"
"Asian Communication Research";0,2;"22.0%
903/1167
Linguistics and Language";3;14;14;"N/A";"N/A";"Korean Society for Journalism and Communication Studies"
"Journal of Vibration Testing and System Dynamics";0,3;"6.0%
631/672
Mechanical Engineering";3;12;8;"N/A";"N/A";"L and H Scientific Publishing, LLC"
"Odesa Medical Journal";0;"5.0%
41/43
Dentistry (miscellaneous)";3;120;3;0;"N/A";"Odesa National Medical University"
"Journal fur Gastroenterologische und Hepatologische Erkrankungen";0,1;"2.0%
164/167
Gastroenterology";3;59;2;0,06;0,104;"Springer Nature"
"Zeitschrift fur Franzosische Sprache und Literatur";0,1;"28.0%
787/1106
Literature and Literary Theory";3;27;11;0;0,101;"Franz Steiner Verlag"
"Jurnal Studi Ilmu-ilmu al-Qur'an dan Hadis";0,1;"11.0%
572/644
Religious Studies";3;37;8;"N/A";"N/A";"State Islamic University Sunan Kalijaga Faculty of Ushuluddin and Islamic Thought"
"Els Marges";0;"11.0%
980/1106
Literature and Literary Theory";3;72;3;0;"N/A";"L'avenc S.L"
"Peking University Law Journal";0,1;"4.0%
979/1025
Law";3;39;8;"N/A";"N/A";"Taylor & Francis"
"Palgrave Studies in Communication for Social Change";0,3;"30.0%
382/552
Arts and Humanities (miscellaneous)";3;12;25;"N/A";"N/A";"Springer Nature"
"International Journal of Research on History Didactics, History Education, and History Culture (JHEC): Yearbook of the International Society for History Didactics (ISHD)";0,2;"28.0%
1263/1760
History";3;17;18;0,086;0,103;"Wochenschau Verland"
"Journal of Statistical Research";0,1;"2.0%
590/604
Social Sciences (miscellaneous)";3;43;7;0,087;0,104;"Institute of Statistical Research and Training (ISRT), University of Dhaka"
"Estudos do Quaternario";0,3;"27.0%
300/413
Archeology (arts and humanities)";3;12;25;0,797;0,135;"APEQ - Associacao Portuguesa para o Estudo do Quaternario"
"Prace Literaturoznawcze";0;"10.0%
986/1106
Literature and Literary Theory";3;80;4;0;"N/A";"University of Warmia and Mazury"
"Prilozi (Bosnia and Herzegovina)";0,1;"14.0%
1507/1760
History";3;34;9;"N/A";"N/A";"University of Sarajevo - Institute of History"
"Estudios de Linguistica del Espanol";0,1;"6.0%
1018/1088
Language and Linguistics";3;51;6;0,129;0,101;"University of Bern"
"Indian Journal of Information Sources and Services";0;"3.0%
270/280
Library and Information Sciences";3;68;4;0,045;"N/A";"The Research Publication"
"Indian Journal of Canine Practice";0;"1.0%
35/35
Veterinary (miscellaneous)";3;133;2;0,397;"N/A";"Indian Society for Advancement of Canine Practice"
"Ukrainian Numismatic Annual";0,2;"32.0%
56/83
Museology";3;17;18;"N/A";"N/A";"Central Ukrainian National Technical University"
"Soviet Mining Science";0;"1.0%
303/307
General Engineering";3;61;5;"N/A";"N/A";"Consultants Bureau New York"
"Abriu";0,1;"15.0%
940/1106
Literature and Literary Theory";4;70;6;0,7;0,108;"Universitat de Barcelona"
"Journal of Magazine Media";0,1;"20.0%
1397/1760
History";4;31;10;0,07;0,101;"University of Nebraska Press"
"Carreteras";0;"1.0%
375/379
Civil and Structural Engineering";4;144;3;0,006;0,103;"Asociacion Espanola de la Carretera"
"Bollettino d'Arte";0,1;"13.0%
579/667
Visual Arts and Performing Arts";4;77;5;0;0,1;"Instituto Poligrafico e Zecca dello Stato"
"Musica Tecnologia";0,2;"29.0%
128/180
Music";4;17;12;0;0,102;"Firenze University Press"
"Australasian Drama Studies";0,2;"43.0%
374/667
Visual Arts and Performing Arts";4;17;24;0,205;0,104;"La Trobe University"
"R and D: Research and Development Kobe Steel Engineering Reports";0;"2.0%
172/176
Metals and Alloys";4;85;5;0,043;0,102;"Kobe Steel Ltd"
"Japanese Railway Engineering";0;"3.0%
650/672
Mechanical Engineering";4;86;5;0;0,1;"Japan Railway Engineers' Association"
"Coal Age";0;"2.0%
656/672
Mechanical Engineering";4;153;3;0;0,104;"Mining Media"
"KulturPoetik";0,1;"20.0%
880/1106
Literature and Literary Theory";4;50;6;0;0,101;"Vandenhoeck and Ruprecht"
"Journal of the New England Water Works Association";0;"1.0%
374/379
Civil and Structural Engineering";4;104;4;0,007;0,103;"New England Water Works Association"
